,extractor,reliable_positive_threshold,algorithn,prior,balanced_accuracy,accuracy,f1
534,clip-ViT-L-14,6.129032,nnpu,0.4,0.6476800203925434,0.5136971548297402,0.48984203282594857
535,clip-ViT-L-14,6.129032,nnpu,0.5,0.7328239586189996,0.6866592257533924,0.7384524860253016
536,clip-ViT-L-14,6.129032,nnpu,0.6,0.724014017113312,0.7711135914155358,0.8383912400282044
537,clip-ViT-L-14,6.129032,nnpu,0.7,0.705693416075795,0.7784957606375688,0.8492938982147615
538,clip-ViT-L-14,6.129032,nnpu,0.8,0.6033425225336378,0.7587969218116666,0.8514292606440719
539,clip-ViT-L-14,6.129032,nnpu,0.9,0.5103480280264041,0.7158354383285359,0.8331877327693227
540,clip-ViT-L-14,6.307692,probtag,0.1,0.5,0.28992147878360647,0.0
541,clip-ViT-L-14,6.307692,probtag,0.2,0.5,0.28992147878360647,0.0
542,clip-ViT-L-14,6.307692,probtag,0.3,0.5,0.28992147878360647,0.0
543,clip-ViT-L-14,6.307692,probtag,0.4,0.5,0.28992147878360647,0.0
544,clip-ViT-L-14,6.307692,probtag,0.5,0.5,0.28992147878360647,0.0
545,clip-ViT-L-14,6.307692,probtag,0.6,0.5,0.28992147878360647,0.0
546,clip-ViT-L-14,6.307692,probtag,0.7,0.5,0.28992147878360647,0.0
547,clip-ViT-L-14,6.307692,probtag,0.8,0.5,0.28992147878360647,0.0
548,clip-ViT-L-14,6.307692,probtag,0.9,0.5,0.28992147878360647,0.0
549,clip-ViT-L-14,6.307692,nnpu,0.1,0.501461544825304,0.2919971019600932,0.0058291402018202315
550,clip-ViT-L-14,6.307692,nnpu,0.2,0.5160935824515446,0.3128904031800114,0.06286721504112808
551,clip-ViT-L-14,6.307692,nnpu,0.3,0.5969307251354528,0.4328849204018093,0.34084391642769357
552,clip-ViT-L-14,6.307692,nnpu,0.4,0.6096330742804709,0.4527404100334841,0.38003549245785273
553,clip-ViT-L-14,6.307692,nnpu,0.5,0.668732485355301,0.55440678297989,0.5583245992003416
554,clip-ViT-L-14,6.307692,nnpu,0.6,0.7364631329313831,0.7325774931954806,0.7943191915540897
555,clip-ViT-L-14,6.307692,nnpu,0.7,0.7302188086733601,0.7209853335683095,0.7828392897965405
556,clip-ViT-L-14,6.307692,nnpu,0.8,0.6838505457985733,0.7591102234232118,0.8357324075310455
557,clip-ViT-L-14,6.307692,nnpu,0.9,0.5977592206341898,0.7478313654075858,0.8432112593746957
558,clip-ViT-L-14,6.574194,probtag,0.1,0.5,0.28992147878360647,0.0
559,clip-ViT-L-14,6.574194,probtag,0.2,0.5,0.28992147878360647,0.0
560,clip-ViT-L-14,6.574194,probtag,0.3,0.5,0.28992147878360647,0.0
561,clip-ViT-L-14,6.574194,probtag,0.4,0.5,0.28992147878360647,0.0
562,clip-ViT-L-14,6.574194,probtag,0.5,0.5,0.28992147878360647,0.0
563,clip-ViT-L-14,6.574194,probtag,0.6,0.5,0.28992147878360647,0.0
564,clip-ViT-L-14,6.574194,probtag,0.7,0.5,0.28992147878360647,0.0
565,clip-ViT-L-14,6.574194,probtag,0.8,0.5,0.28992147878360647,0.0
566,clip-ViT-L-14,6.574194,probtag,0.9,0.5,0.28992147878360647,0.0
567,clip-ViT-L-14,6.574194,nnpu,0.1,0.5003998566031492,0.2904893379545321,0.0015981483522539402
568,clip-ViT-L-14,6.574194,nnpu,0.2,0.5098061820709914,0.3039613072509742,0.03898561695685088
569,clip-ViT-L-14,6.574194,nnpu,0.3,0.5096668998764631,0.3037067496915937,0.0381920965080739
570,clip-ViT-L-14,6.574194,nnpu,0.4,0.5695831415522696,0.39186199064011434,0.25503130322147327
571,clip-ViT-L-14,6.574194,nnpu,0.5,0.5654297311271053,0.3866729326988976,0.24477986208226837
572,clip-ViT-L-14,6.574194,nnpu,0.6,0.6158773678070851,0.4696391157062014,0.41763959663721
573,clip-ViT-L-14,6.574194,nnpu,0.7,0.6535573250233021,0.5330826920440972,0.5273444468671332
574,clip-ViT-L-14,6.574194,nnpu,0.8,0.6596793615558398,0.5509996279543363,0.5591571499980775
575,clip-ViT-L-14,6.574194,nnpu,0.9,0.6918487553233738,0.6098807495741057,0.6439205733588318
576,clip-ViT-L-14,7.069421,probtag,0.1,0.5,0.28992147878360647,0.0
577,clip-ViT-L-14,7.069421,probtag,0.2,0.5,0.28992147878360647,0.0
578,clip-ViT-L-14,7.069421,probtag,0.3,0.5,0.28992147878360647,0.0
579,clip-ViT-L-14,7.069421,probtag,0.4,0.5,0.28992147878360647,0.0
580,clip-ViT-L-14,7.069421,probtag,0.5,0.5,0.28992147878360647,0.0
581,clip-ViT-L-14,7.069421,probtag,0.6,0.5,0.28992147878360647,0.0
582,clip-ViT-L-14,7.069421,probtag,0.7,0.5,0.28992147878360647,0.0
583,clip-ViT-L-14,7.069421,probtag,0.8,0.5,0.28992147878360647,0.0
584,clip-ViT-L-14,7.069421,probtag,0.9,0.5,0.28992147878360647,0.0
585,clip-ViT-L-14,7.069421,nnpu,0.1,0.5,0.28992147878360647,0.0
586,clip-ViT-L-14,7.069421,nnpu,0.2,0.5000551526349172,0.2899998041864928,0.00022058620784735434
587,clip-ViT-L-14,7.069421,nnpu,0.3,0.50019303422221,0.2901956176937085,0.0007718389061940073
588,clip-ViT-L-14,7.069421,nnpu,0.4,0.5002971457162974,0.29037184985020265,0.001322751322751323
589,clip-ViT-L-14,7.069421,nnpu,0.5,0.5060110458591627,0.29871350525759266,0.024938742172610946
590,clip-ViT-L-14,7.069421,nnpu,0.6,0.5043570581584536,0.29610918561162347,0.017277672981765493
591,clip-ViT-L-14,7.069421,nnpu,0.7,0.5023715633014367,0.293289471107717,0.009441471112940853
592,clip-ViT-L-14,7.069421,nnpu,0.8,0.5164846619781016,0.3139282147682547,0.06645173323386001
593,clip-ViT-L-14,7.069421,nnpu,0.9,0.5049265744880607,0.29708825314770215,0.020305122676782836
