,extractor,reliable_positive_threshold,classifier,detector,balanced_accuracy,accuracy,f1
181,clip-ViT-L-14,0.5,qda,knn,0.5065109350603277,0.6982122226791204,0.8191886247917596
182,clip-ViT-L-14,0.5,naivebayes,k-means,0.502539690182476,0.60931289040318,0.7333689696645731
183,clip-ViT-L-14,0.5,naivebayes,knn,0.5158675846027954,0.6953533454737708,0.8146842318412464
184,clip-ViT-L-14,0.55,logistic,k-means,0.5175562419888572,0.6572284556188686,0.7788404442142234
185,clip-ViT-L-14,0.55,logistic,knn,0.5719647493680962,0.6979185024182968,0.8038550050221867
186,clip-ViT-L-14,0.55,kneighbours,k-means,0.504415847343407,0.6486126613013765,0.7740465127992042
187,clip-ViT-L-14,0.55,kneighbours,knn,0.5140962895273293,0.7048698819244551,0.8232811180939875
188,clip-ViT-L-14,0.55,qda,k-means,0.5001218835608974,0.7098827077091778,0.8302785923753665
189,clip-ViT-L-14,0.55,qda,knn,0.5142964199111979,0.7020893301219918,0.8208642411397621
190,clip-ViT-L-14,0.55,naivebayes,k-means,0.5027101954883021,0.6801582173138303,0.804205024932873
191,clip-ViT-L-14,0.55,naivebayes,knn,0.5143443199336482,0.6940413949754254,0.8138706564856397
192,clip-ViT-L-14,0.55,logistic,k-means,0.5175562419888572,0.6572284556188686,0.7788404442142234
193,clip-ViT-L-14,0.55,logistic,knn,0.5719647493680962,0.6979185024182968,0.8038550050221867
194,clip-ViT-L-14,0.55,kneighbours,k-means,0.504415847343407,0.6486126613013765,0.7740465127992042
195,clip-ViT-L-14,0.55,kneighbours,knn,0.5140962895273293,0.7048698819244551,0.8232811180939875
196,clip-ViT-L-14,0.55,qda,k-means,0.5001218835608974,0.7098827077091778,0.8302785923753665
197,clip-ViT-L-14,0.55,qda,knn,0.5142964199111979,0.7020893301219918,0.8208642411397621
198,clip-ViT-L-14,0.55,naivebayes,k-means,0.5027101954883021,0.6801582173138303,0.804205024932873
199,clip-ViT-L-14,0.55,naivebayes,knn,0.5143443199336482,0.6940413949754254,0.8138706564856397
200,clip-ViT-L-14,0.6,logistic,k-means,0.5023376628325578,0.6340832990659696,0.7599953763758491
201,clip-ViT-L-14,0.6,logistic,knn,0.5583723338812675,0.6946484168477942,0.8041299268972792
202,clip-ViT-L-14,0.6,kneighbours,k-means,0.47599792231836674,0.597896962932503,0.7301541413159174
203,clip-ViT-L-14,0.6,kneighbours,knn,0.5122092106099768,0.7053398343417729,0.8240699604835504
204,clip-ViT-L-14,0.6,qda,k-means,0.5005842692683204,0.7100001958135073,0.8302851118445177
205,clip-ViT-L-14,0.6,qda,knn,0.5290210503407705,0.6877557813938006,0.8048559610348287
206,clip-ViT-L-14,0.6,naivebayes,k-means,0.5005645033849604,0.6854256006579333,0.8093831203502652
207,clip-ViT-L-14,0.6,naivebayes,knn,0.5166064179570901,0.6922594920597622,0.811793447020502
208,clip-ViT-L-14,0.6,logistic,k-means,0.5023376628325578,0.6340832990659696,0.7599953763758491
209,clip-ViT-L-14,0.6,logistic,knn,0.5583723338812675,0.6946484168477942,0.8041299268972792
210,clip-ViT-L-14,0.6,kneighbours,k-means,0.47599792231836674,0.597896962932503,0.7301541413159174
211,clip-ViT-L-14,0.6,kneighbours,knn,0.5122092106099768,0.7053398343417729,0.8240699604835504
212,clip-ViT-L-14,0.6,qda,k-means,0.5005842692683204,0.7100001958135073,0.8302851118445177
213,clip-ViT-L-14,0.6,qda,knn,0.5290210503407705,0.6877557813938006,0.8048559610348287
214,clip-ViT-L-14,0.6,naivebayes,k-means,0.5005645033849604,0.6854256006579333,0.8093831203502652
215,clip-ViT-L-14,0.6,naivebayes,knn,0.5166064179570901,0.6922594920597622,0.811793447020502
216,clip-ViT-L-14,0.65,logistic,k-means,0.5570147366492042,0.5809982572597858,0.6754731861198738
217,clip-ViT-L-14,0.65,logistic,knn,0.5682068698674846,0.7017760285104466,0.808418033611754
218,clip-ViT-L-14,0.65,kneighbours,k-means,0.5488024716873487,0.5656464782940728,0.6581704986747211
219,clip-ViT-L-14,0.65,kneighbours,knn,0.5213361922284857,0.700111613699113,0.8176460082157527
220,clip-ViT-L-14,0.65,qda,k-means,0.5020443510923167,0.7100589398656719,0.8300487804878047
221,clip-ViT-L-14,0.65,qda,knn,0.5562497881162491,0.5609273727701737,0.6472873704245513
222,clip-ViT-L-14,0.65,naivebayes,k-means,0.5373544743472807,0.5861089897981163,0.6915432323969354
223,clip-ViT-L-14,0.65,naivebayes,knn,0.5157575903720679,0.6924161428655349,0.8121232417950436
224,clip-ViT-L-14,0.65,logistic,k-means,0.5570147366492042,0.5809982572597858,0.6754731861198738
225,clip-ViT-L-14,0.65,logistic,knn,0.5682068698674846,0.7017760285104466,0.808418033611754
226,clip-ViT-L-14,0.65,kneighbours,k-means,0.5488024716873487,0.5656464782940728,0.6581704986747211
227,clip-ViT-L-14,0.65,kneighbours,knn,0.5213361922284857,0.700111613699113,0.8176460082157527
228,clip-ViT-L-14,0.65,qda,k-means,0.5020443510923167,0.7100589398656719,0.8300487804878047
229,clip-ViT-L-14,0.65,qda,knn,0.5562497881162491,0.5609273727701737,0.6472873704245513
230,clip-ViT-L-14,0.65,naivebayes,k-means,0.5373544743472807,0.5861089897981163,0.6915432323969354
231,clip-ViT-L-14,0.65,naivebayes,knn,0.5157575903720679,0.6924161428655349,0.8121232417950436
232,clip-ViT-L-14,0.7,logistic,k-means,0.529662398078957,0.6353169241614287,0.7525904670811414
233,clip-ViT-L-14,0.7,logistic,knn,0.5690218025711565,0.6976835262096379,0.8043640787156127
234,clip-ViT-L-14,0.7,kneighbours,k-means,0.5340968910061865,0.6008929095929038,0.7114992639565169
235,clip-ViT-L-14,0.7,kneighbours,knn,0.5232319858283581,0.6972135737923202,0.814687870762077
